DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
07/11/2025,12:00,Lubumbashi Sport,Groupe Bazano,50,26,24,47,53,40,60,Forebet
07/11/2025,12:00,Oleksandria II,Penuel,42,44,14,52,48,51,49,Forebet
07/11/2025,12:30,Sariyer SK,Van BB,7,40,52,47,53,56,44,Forebet
07/11/2025,12:30,Tanjong Pagar Utd,Hougang United,33,31,36,33,67,63,37,Forebet
07/11/2025,12:30,Nyva Ternopil II,FK Uzhhorod,33,32,35,67,33,38,62,Forebet
07/11/2025,13:00,Persik Kediri,Persebaya Surabaya,23,47,30,61,39,50,50,Forebet
07/11/2025,13:00,Prachuap,Lamphun Warrior,63,28,10,43,57,61,39,Forebet
07/11/2025,13:00,Chadormalu SC,Aluminium Arak,28,50,22,68,32,32,68,Forebet
07/11/2025,13:00,Livyi Bereh Kyiv,Inhulets Petrove,18,36,47,60,40,49,51,Forebet
07/11/2025,13:00,Crystal Palace U21,Stoke City U23s,22,37,41,28,72,77,23,Forebet
07/11/2025,13:00,Belarus W U19,Dinamo Brest W,37,33,31,32,68,72,28,Forebet
07/11/2025,13:00,Nakhon Si United,Phrae United,30,33,38,30,70,69,31,Forebet
07/11/2025,13:00,FCM Alexandria,Axi Adunații-Copăceni,49,38,13,40,60,68,32,Forebet
07/11/2025,13:00,Sanatatea Cluj,SCM Zalău,16,30,54,34,66,74,26,Forebet
07/11/2025,13:00,Lokomotiv Moskva U19,Sochi U19,59,27,14,48,52,49,51,Forebet
07/11/2025,13:00,Rubin Kazan U19,Zenit U19,12,20,68,25,75,78,22,Forebet
07/11/2025,13:00,Akademiya Konoplev U20,Krasnodar U19,31,16,52,20,80,82,18,Forebet
07/11/2025,13:00,Fakel U19,Akhmat Grozny U19,47,26,27,39,61,52,48,Forebet
07/11/2025,13:15,Reyady Abaseya,Al Ansar Club,12,18,70,40,60,49,51,Forebet
07/11/2025,13:30,CSKA II Sofia,Minyor Pernik,55,32,13,28,72,71,29,Forebet
07/11/2025,13:30,OFK Malženice,FK Pohronie,22,40,38,58,42,63,37,Forebet
07/11/2025,13:30,Al Ta'i,Al Wahda Mecca,38,33,29,31,69,63,37,Forebet
07/11/2025,13:40,Sur Club,Rustaq Club,41,33,26,61,39,34,66,Forebet
07/11/2025,13:44,Gabala FC,Sumqayit FK,30,29,41,64,36,45,55,Forebet
07/11/2025,13:45,Al Jazira Al Hamra,Al Arabi (UAE),14,31,55,50,50,49,51,Forebet
07/11/2025,13:45,Hatta Club,Gulf United,53,31,15,32,68,69,31,Forebet
07/11/2025,13:45,Al Dahra,Al Oruba (UAE),36,37,28,54,46,51,49,Forebet
07/11/2025,13:45,Dubba Al Husun,Dubai United,41,35,24,73,27,49,51,Forebet
07/11/2025,13:45,Al Fujairah Club,Masfoot,36,44,21,44,56,68,32,Forebet
07/11/2025,14:00,Spartak Varna,Septemvri Sofia,51,30,19,41,59,49,51,Forebet
07/11/2025,14:00,Orijent Rijeka,Rudeš Zagreb,20,36,44,58,42,43,57,Forebet
07/11/2025,14:00,FC Gomel,Dinamo Brest,29,30,40,47,53,58,42,Forebet
07/11/2025,14:00,Persepolis FC,Esteghlal Khuzestan,38,44,18,54,46,51,49,Forebet
07/11/2025,14:00,Fajr Sepasi,Mes Rafsanjan,47,31,22,59,41,31,69,Forebet
07/11/2025,14:00,FC AGMK,Navbahor,39,41,20,56,44,62,38,Forebet
07/11/2025,14:00,Buxoro FK,Neftchi Fergana,15,16,69,47,53,62,38,Forebet
07/11/2025,14:00,FC Nazareth Ilit,Maccabi Petah Tikva,10,16,75,47,53,49,51,Forebet
07/11/2025,14:00,Hapoel Raanana,Bnei Yehuda,44,26,30,36,64,51,49,Forebet
07/11/2025,14:00,Maccabi Herzliya,Hapoel Acre,43,35,21,41,59,61,39,Forebet
07/11/2025,14:00,Hapoel Kfar Saba,Hapoel Ramat Gan,35,33,32,47,53,63,37,Forebet
07/11/2025,14:00,Hapoel Kfar Shalem,Kafr Qasim,19,47,34,60,40,62,38,Forebet
07/11/2025,14:00,Middlesbrough U23s,Norwich U23s,34,22,45,46,54,63,37,Forebet
07/11/2025,14:00,TP Mazembe,SM Sanga Balende,79,9,12,72,28,41,59,Forebet
07/11/2025,14:00,Vital'O FC,Flambeau du Centre,27,37,35,58,42,59,41,Forebet
07/11/2025,14:00,Calvary,Gaddafi FC,27,39,34,90,10,51,49,Forebet
07/11/2025,14:00,KS Burreli,KS Pogradeci,26,32,42,57,43,47,53,Forebet
07/11/2025,14:00,Mebrat Hayl,Negele Arsi Ketema,39,34,26,73,27,30,70,Forebet
07/11/2025,14:00,Welayta Dicha,Mekelle 70,40,35,25,72,28,25,75,Forebet
07/11/2025,14:00,AS Kigali,Police FC (RWA),15,18,67,54,46,38,62,Forebet
07/11/2025,14:00,Ma'an SC,Shabab Al Urdun,40,36,24,59,41,47,53,Forebet
07/11/2025,14:00,Reggiana U19,Vicenza Virtus U19,39,24,37,32,68,73,27,Forebet
07/11/2025,14:00,Miedź Legnica II,Zagłębie Lubin II,14,26,61,47,53,65,35,Forebet
07/11/2025,14:00,Sleza Wroclaw,Pniowek Pawlowice,39,34,27,36,64,54,46,Forebet
07/11/2025,14:20,Al Feiha,Al Akhdood,53,33,14,50,50,42,58,Forebet
07/11/2025,14:20,Al Ahli Manama,Bahrain Club,58,22,20,36,64,47,53,Forebet
07/11/2025,14:30,Epitsentr Dunayivtsi,FC Obolon-Brovar,19,43,38,55,45,51,49,Forebet
07/11/2025,14:30,Sporting Club de Moknine,Djelma,37,39,24,83,17,19,81,Forebet
07/11/2025,14:30,EM Mahdia,AS Agareb,42,28,31,77,23,33,67,Forebet
07/11/2025,14:30,CS Hammam-Lif,Chebba,41,40,19,54,46,43,57,Forebet
07/11/2025,14:30,OC Kerkennah,AMS Mégrine,42,29,28,70,30,35,65,Forebet
07/11/2025,14:30,SA Menzel Bourguiba,Union Tataouine,29,33,37,87,13,30,70,Forebet
07/11/2025,14:30,ES Hammam-Sousse,Bouselem,41,31,28,87,13,24,76,Forebet
07/11/2025,14:30,Bouchamma,Redeyef,40,35,26,70,30,27,73,Forebet
07/11/2025,14:30,Highbury,Venda FA,40,49,10,65,35,27,73,Forebet
07/11/2025,14:30,Casric Stars,Upington City,36,42,22,56,44,60,40,Forebet
07/11/2025,15:00,Bodrumspor SK,Istanbulspor AS,40,38,22,75,25,47,53,Forebet
07/11/2025,15:00,NA Hussein Dey,WA Mostaganem,37,33,30,57,43,43,57,Forebet
07/11/2025,15:00,Tixeraine,GC Mascara,40,33,27,90,10,18,82,Forebet
07/11/2025,15:00,JSM Tiaret,USM El Harrach,38,35,27,53,47,44,56,Forebet
07/11/2025,15:00,RC Arbaa,MC Saïda,31,40,29,57,43,28,72,Forebet
07/11/2025,15:00,ESM Koléa,RC Kouba,33,24,43,60,40,37,63,Forebet
07/11/2025,15:00,US Bechar Djedid,CR Témouchent,9,13,78,58,42,36,64,Forebet
07/11/2025,15:00,JS El Biar,CRB Adrar,46,26,28,70,30,39,61,Forebet
07/11/2025,15:00,WA Tlemcen,ASM Oran,35,34,32,58,42,39,61,Forebet
07/11/2025,15:15,Al Hikma Beirut,Al Ahed Beirut,24,23,53,44,56,67,33,Forebet
07/11/2025,15:25,Salmiya SC,Fahaheel SC,47,34,20,62,38,36,64,Forebet
07/11/2025,15:30,Foolad Khuzestan,Paykan FC,35,48,18,63,37,51,49,Forebet
07/11/2025,15:30,Shamal SC,Al Wakra,36,34,30,54,46,49,51,Forebet
07/11/2025,15:35,Al Fateh (KSA),Taawoun,14,16,70,56,44,49,51,Forebet
07/11/2025,15:45,Al Baten,Al Dir'iya,26,20,54,28,72,71,29,Forebet
07/11/2025,16:00,SKU Amstetten,SV Stripfing/Angern,44,43,13,59,41,49,51,Forebet
07/11/2025,16:00,Gareji Sagarejo,Dinamo Tbilisi,16,33,51,43,57,58,42,Forebet
07/11/2025,16:10,Saham Club,Dhofar Salalah,35,32,33,39,61,63,37,Forebet
07/11/2025,16:25,Jeddah Club,Al Arabi (KSA),38,32,30,61,39,33,67,Forebet
07/11/2025,16:30,Botev Plovdiv,Dobrudzha,52,25,23,47,53,49,51,Forebet
07/11/2025,16:30,Sporting Cascades,Forces Armees,43,41,16,77,23,26,74,Forebet
07/11/2025,16:30,CFFEB,Rail Club Kadiogo,38,37,26,78,22,27,73,Forebet
07/11/2025,17:00,Kudrivka,Kolos Kovalivka,35,38,27,80,20,51,49,Forebet
07/11/2025,17:00,Taborsko,Jihlava,44,33,23,44,56,67,33,Forebet
07/11/2025,17:00,Bylis Ballsh,Flamurtari Vlore,53,28,19,47,53,47,53,Forebet
07/11/2025,17:00,Gagra Tbilisi,Kolkheti Poti,52,29,19,35,65,58,42,Forebet
07/11/2025,17:00,Shabab Manama,Malkiya,12,32,56,51,49,40,60,Forebet
07/11/2025,17:00,SK Hranice,1. FC Brno B,19,31,50,41,59,65,35,Forebet
07/11/2025,17:00,Baath Bouhajla,CS M'saken,30,36,34,83,17,26,74,Forebet
07/11/2025,17:00,Ahli Amman,Al Sareeh,22,44,34,63,37,49,51,Forebet
07/11/2025,17:00,Al Salt,Al Hashemeya,37,39,24,22,78,69,31,Forebet
07/11/2025,17:00,Dinamo Moskva U19,Rostov U19,21,36,44,47,53,64,36,Forebet
07/11/2025,17:30,ND Mura,FC Koper,29,34,37,49,51,59,41,Forebet
07/11/2025,17:30,Gharrafa SC,Qatar SC,42,34,24,43,57,68,32,Forebet
07/11/2025,17:40,Tadamon (KUW),Shabab (KUW),23,36,42,62,38,23,77,Forebet
07/11/2025,18:00,Genclerbirligi,Basaksehir,29,31,39,55,45,42,58,Forebet
07/11/2025,18:00,Radomiak Radom,Cracovia,36,30,34,43,57,68,32,Forebet
07/11/2025,18:00,AEL Limassol,EN Paralimni,64,25,12,38,62,51,49,Forebet
07/11/2025,18:00,WSC Hertha,First Vienna,31,33,36,70,30,40,60,Forebet
07/11/2025,18:00,FC Liefering,Kapfenberg,40,38,22,45,55,59,41,Forebet
07/11/2025,18:00,Ceske Budejovice,Opava,20,49,31,66,34,54,46,Forebet
07/11/2025,18:00,Pribram,Viktoria Zizkov,38,32,30,46,54,52,48,Forebet
07/11/2025,18:00,Hobro IK,Aarhus Fremad,23,46,32,18,82,79,21,Forebet
07/11/2025,18:00,Riga FC,Rigas Futbola skola,28,37,35,56,44,74,26,Forebet
07/11/2025,18:00,Chojniczanka,Unia Skierniewice,26,27,47,75,25,49,51,Forebet
07/11/2025,18:00,Sandecja,Sokół Kleczew,32,36,33,60,40,63,37,Forebet
07/11/2025,18:00,Zlate Moravce,Inter Bratislava,45,35,20,57,43,49,51,Forebet
07/11/2025,18:00,Digenis Morfou,Ahironas / Onisilos,65,20,15,53,47,39,61,Forebet
07/11/2025,18:00,FC Pisek,Dukla Praha B,45,20,35,27,73,72,28,Forebet
07/11/2025,18:00,Hlucin,SFK Vrchovina,24,28,48,37,63,71,29,Forebet
07/11/2025,18:00,Vipers SC,KCC Kampala,16,34,49,71,29,39,61,Forebet
07/11/2025,18:00,Red Star-Penzing,FV Austria XIII,40,32,28,52,48,49,51,Forebet
07/11/2025,18:00,Black Lions FC,Centre Chiefs,28,37,35,82,18,51,49,Forebet
07/11/2025,18:00,Lechia Tomaszow Maz.,MKS Mlawa,41,33,26,22,78,75,25,Forebet
07/11/2025,18:00,KSZO Ostrowiec,Cracovia Kraków II,45,26,29,43,57,67,33,Forebet
07/11/2025,18:00,Bodø / Glimt W,Kolbotn W,57,22,21,32,68,52,48,Forebet
07/11/2025,18:00,LSK Kvinner W,Lyn W,48,32,19,23,77,81,19,Forebet
07/11/2025,18:00,Trondheims-Ørn W,Vålerenga W,29,26,44,27,73,92,8,Forebet
07/11/2025,18:00,Røa W,Hønefoss W,35,37,28,27,73,60,40,Forebet
07/11/2025,18:30,Greuther Fürth,Preußen Münster,37,21,41,30,70,65,35,Forebet
07/11/2025,18:30,Dynamo Dresden,Nürnberg,21,38,41,38,62,58,42,Forebet
07/11/2025,18:30,HB Koge,Hillerod,23,20,57,40,60,65,35,Forebet
07/11/2025,18:30,Al Najma (KSA),Al Hilal,6,19,75,49,51,61,39,Forebet
07/11/2025,18:30,Skive IK,FC Roskilde,17,30,52,48,52,65,35,Forebet
07/11/2025,18:30,Bayern Munich W,Union Berlin W,51,25,24,60,40,49,51,Forebet
07/11/2025,18:30,Leoben,Gnas,35,36,28,14,86,70,30,Forebet
07/11/2025,18:30,SV Strasswalchen,Hallwang,71,11,18,8,92,49,51,Forebet
07/11/2025,19:00,Odense BK,Silkeborg,39,32,29,39,61,76,24,Forebet
07/11/2025,19:00,CD Feirense,SC Farense,24,33,42,52,48,46,54,Forebet
07/11/2025,19:00,Kolding IF,AC Horsens,41,33,26,49,51,57,43,Forebet
07/11/2025,19:00,MSV Duisburg,Waldhof Mannheim,40,25,35,44,56,70,30,Forebet
07/11/2025,19:00,Hellerup IK,FC Helsingor,64,14,22,47,53,45,55,Forebet
07/11/2025,19:00,Angouleme CFC,US Granville,48,26,27,72,28,34,66,Forebet
07/11/2025,19:00,Kickers Offenbach,SC Freiburg II,36,31,33,35,65,87,13,Forebet
07/11/2025,19:00,TSV Steinbach,Hessen Kassel,26,38,35,42,58,80,20,Forebet
07/11/2025,19:00,Luckenwalde,Hertha BSC II,43,29,28,41,59,60,40,Forebet
07/11/2025,19:00,Chemnitzer FC,VSG Altglienicke,33,32,35,37,63,68,32,Forebet
07/11/2025,19:00,BFC Dynamo,Carl Zeiss Jena,16,28,56,41,59,66,34,Forebet
07/11/2025,19:00,Hallescher FC,Babelsberg,48,30,22,49,51,58,42,Forebet
07/11/2025,19:00,SpVgg Bayreuth,TSV Aubstadt,23,40,36,56,44,51,49,Forebet
07/11/2025,19:00,TSV Buchbach,VfB Eichstätt,22,40,38,31,69,73,27,Forebet
07/11/2025,19:00,Wacker Burghausen,Unterhaching,39,31,30,38,62,81,19,Forebet
07/11/2025,19:00,CE Sabadell,SD Tarazona,39,37,24,50,50,51,49,Forebet
07/11/2025,19:00,Volta Redonda U20,Portuguesa RJ U20,39,20,41,69,31,34,66,Forebet
07/11/2025,19:00,SV Lichtenberg,Union Klosterfelde,37,34,29,60,40,49,51,Forebet
07/11/2025,19:00,VfB Auerbach,VFC Plauen,30,32,38,53,47,49,51,Forebet
07/11/2025,19:00,Eimsbütteler TV,Vorwarts-Wacker 04,45,23,32,1,99,95,5,Forebet
07/11/2025,19:00,E. Braunschweig II,Wolfenbüttel,41,22,37,30,70,70,30,Forebet
07/11/2025,19:00,E. Stadtallendorf,KSV Baunatal,39,37,24,33,67,75,25,Forebet
07/11/2025,19:00,ATSV Erlangen,Neudrossenfeld,48,27,25,30,70,65,35,Forebet
07/11/2025,19:00,TSV 1860 II,Kottern,66,12,23,35,65,49,51,Forebet
07/11/2025,19:00,Montpellier W,Lyon W,14,9,77,9,91,96,4,Forebet
07/11/2025,19:00,Lens W,Paris W,30,26,44,47,53,62,38,Forebet
07/11/2025,19:00,FCM Traiskirchen,Oberwart,32,24,44,40,60,79,21,Forebet
07/11/2025,19:00,Parndorf,Team Wiener Linien,55,25,20,35,65,58,42,Forebet
07/11/2025,19:00,Wiener SK,SC Neusiedl,40,37,23,29,71,60,40,Forebet
07/11/2025,19:00,SV Lafnitz,Ried II,39,33,28,45,55,66,34,Forebet
07/11/2025,19:00,Wohnbau Dietach,St Anna am Aigen,45,30,25,70,30,34,66,Forebet
07/11/2025,19:00,DSC,ASKÖ Oedt,26,27,47,27,73,81,19,Forebet
07/11/2025,19:00,FC Gleisdorf 09,Velden,28,39,32,56,44,62,38,Forebet
07/11/2025,19:00,SC Weiz,Union Gurten,25,26,49,35,65,90,10,Forebet
07/11/2025,19:00,Wallern / Marienkirchen,SC Kalsdorf,32,31,37,70,30,49,51,Forebet
07/11/2025,19:00,SV Schwechat,Simmeringer SC,44,34,22,62,38,39,61,Forebet
07/11/2025,19:00,Zwettl,ASK Ebreichsdorf,31,36,33,65,35,58,42,Forebet
07/11/2025,19:00,Union Vöcklamarkt,Ostermiething,31,34,35,77,23,50,50,Forebet
07/11/2025,19:00,Weißkirchen / Allhaming,Vortuna Bad Leonfelden,20,18,61,27,73,82,18,Forebet
07/11/2025,19:00,Fehring,Fürstenfeld,25,34,41,17,83,69,31,Forebet
07/11/2025,19:00,SV Pachern,Schladming,36,35,29,63,37,46,54,Forebet
07/11/2025,19:00,Koflach,Ilz,19,33,48,45,55,71,29,Forebet
07/11/2025,19:00,Wildon,Bad Waltersdorf,35,34,31,73,27,49,51,Forebet
07/11/2025,19:00,Puch,Grödig,14,7,80,30,70,83,17,Forebet
07/11/2025,19:00,Völkermarkter ST,Austria Klagenfurt II,45,33,23,15,85,80,20,Forebet
07/11/2025,19:00,ATSV Wolfsberg,Klagenfurter AC 1909,52,28,20,47,53,63,37,Forebet
07/11/2025,19:00,SC Imst,SC Schwaz,33,35,32,26,74,81,19,Forebet
07/11/2025,19:00,SV Wals-Grünau,SV Seekirchen,24,21,55,33,67,87,13,Forebet
07/11/2025,19:00,Polonia Środa Wlkp.,Kluczevia Stargard,56,16,29,32,68,76,24,Forebet
07/11/2025,19:00,Alingsås W,Hammarby W,21,9,70,30,70,70,30,Forebet
07/11/2025,19:10,Favoritner AC,SV Leobendorf,13,26,62,51,49,45,55,Forebet
07/11/2025,19:15,Kilia Kiel,VfR Neumünster,41,20,39,35,65,85,15,Forebet
07/11/2025,19:30,Rapperswil,FC Wil,41,32,27,59,41,44,56,Forebet
07/11/2025,19:30,FC Stade Nyonnais,Étoile Carouge,41,28,31,35,65,68,32,Forebet
07/11/2025,19:30,US Concarneau,US Orléans,29,32,39,51,49,43,57,Forebet
07/11/2025,19:30,FC Fleury 91,FC Sochaux,31,34,35,90,10,39,61,Forebet
07/11/2025,19:30,Versailles 78,Valenciennes FC,30,49,20,72,28,51,49,Forebet
07/11/2025,19:30,US Quevilly,LB Châteauroux,22,44,34,47,53,57,43,Forebet
07/11/2025,19:30,Bourg-Peronnas,Dijon FCO,21,28,51,56,44,42,58,Forebet
07/11/2025,19:30,Aubagne FC,Le Puy Foot,38,49,13,70,30,35,65,Forebet
07/11/2025,19:30,Villefranche,Stade Briochin,52,31,18,42,58,51,49,Forebet
07/11/2025,19:30,SM Caen,Gobelins FC,34,39,27,77,23,51,49,Forebet
07/11/2025,19:30,US Créteil-Lusitanos,US Lusitanos (FRA),27,33,40,37,63,63,37,Forebet
07/11/2025,19:30,Süderelbe,Victoria Hamburg,20,16,63,15,85,91,9,Forebet
07/11/2025,19:30,ETSV Hamburg,HEBC,64,21,16,37,63,49,51,Forebet
07/11/2025,19:30,Teutonia Hamburg,Niendorfer TSV,55,25,20,29,71,79,21,Forebet
07/11/2025,19:30,OSC Bremerhaven,Sebaldsbruck,38,37,25,67,33,49,51,Forebet
07/11/2025,19:30,Cosmos Koblenz,Eisbachtal,42,32,26,75,25,47,53,Forebet
07/11/2025,19:30,Germania Ratingen,Schwarz-Weiß Essen,58,28,14,36,64,77,23,Forebet
07/11/2025,19:30,Kleve,Biemenhorst,41,30,28,40,60,60,40,Forebet
07/11/2025,19:30,Kremser SC,FC Mannsdorf,39,38,23,46,54,69,31,Forebet
07/11/2025,19:30,Korneuburg,SKN St. Polten II,44,42,14,42,58,59,41,Forebet
07/11/2025,19:30,Oberperfuss,Kundl SC,35,33,33,67,33,47,53,Forebet
07/11/2025,19:30,SV Wörgl,Telfs,43,24,33,27,73,68,32,Forebet
07/11/2025,19:30,Waasland-Beveren U21,RAAL La Louvière U21,43,22,35,15,85,93,7,Forebet
07/11/2025,19:45,HT 16,TSV Sasel,30,32,37,52,48,49,51,Forebet
07/11/2025,20:00,Twente,SC Telstar,65,19,16,40,60,71,29,Forebet
07/11/2025,20:00,Dunkerque,US Boulogne,46,34,20,61,39,47,53,Forebet
07/11/2025,20:00,SC Bastia,Reims,27,31,42,44,56,53,47,Forebet
07/11/2025,20:00,Clermont,Amiens,33,37,30,63,37,51,49,Forebet
07/11/2025,20:00,Montpellier,Annecy,33,35,31,72,28,51,49,Forebet
07/11/2025,20:00,Grenoble,Rodez,31,45,24,60,40,51,49,Forebet
07/11/2025,20:00,AS Nancy,Stade Laval,38,43,19,71,29,51,49,Forebet
07/11/2025,20:00,Lommel United,Waasland-Beveren,17,26,56,36,64,76,24,Forebet
07/11/2025,20:00,Sunderland U23s,Ipswich U23,23,22,55,80,20,49,51,Forebet
07/11/2025,20:00,West Ham Utd U23s,Liverpool U23s,39,30,31,35,65,75,25,Forebet
07/11/2025,20:00,West Brom U23s,Everton FC U23s,45,25,30,33,67,54,46,Forebet
07/11/2025,20:00,Leicester City U23s,Birmingham U21,36,33,31,60,40,49,51,Forebet
07/11/2025,20:00,Southampton U23s,Arsenal U23s,38,34,29,42,58,74,26,Forebet
07/11/2025,20:00,AF Bobigny,AS Cannes,28,37,35,85,15,18,82,Forebet
07/11/2025,20:00,Fiorentina W,Roma W,25,32,43,27,73,83,17,Forebet
07/11/2025,20:00,Beerschot-Wilrijk U21,Westerlo U21,33,30,37,63,37,49,51,Forebet
07/11/2025,20:00,O. Charleroi U21,RFC Seraing U21,27,29,44,70,30,46,54,Forebet
07/11/2025,20:00,Patro Eisden U21,Lommel U21,16,33,50,5,95,88,12,Forebet
07/11/2025,20:00,RFC de Liege U21,RWDM U21,18,11,71,13,87,91,9,Forebet
07/11/2025,20:00,Francs Borains U21,Kortrijk U21,33,12,55,17,83,86,14,Forebet
07/11/2025,20:15,Olimpija Ljubljana,NK Primorje,53,23,24,38,62,49,51,Forebet
07/11/2025,20:15,Neuchâtel Xamax,Yverdon-Sport,29,35,36,40,60,75,25,Forebet
07/11/2025,20:30,Werder Bremen,Wolfsburg,44,27,28,48,52,63,37,Forebet
07/11/2025,20:30,Spezia,AS Bari,28,31,41,56,44,36,64,Forebet
07/11/2025,20:30,Mirandés,Sporting Gijón,20,22,58,39,61,57,43,Forebet
07/11/2025,20:30,Zaglebie Lubin,Gornik Zabrze,21,38,40,41,59,79,21,Forebet
07/11/2025,20:30,Admira,"St Polten
",30,37,33,35,65,84,16,Forebet
07/11/2025,20:30,Znicz Pruszkow,Chrobry Glogow,14,22,64,50,50,55,45,Forebet
07/11/2025,20:30,Ajaccio,FC Rouen,4,37,59,72,28,28,72,Forebet
07/11/2025,20:30,SS Cavese,Potenza SC,26,42,32,58,42,50,50,Forebet
07/11/2025,20:30,Ascoli,Gubbio,44,35,21,52,48,50,50,Forebet
07/11/2025,20:30,Campobasso,Sambenedettese,47,19,34,61,39,43,57,Forebet
07/11/2025,20:30,Ammanford,Afan Lido,47,17,36,64,36,37,63,Forebet
07/11/2025,20:30,Baglan Dragons,Ynyshir Albions,42,31,27,100,0,30,70,Forebet
07/11/2025,20:30,Caerau Ely,Cambrian & Clydach,27,21,52,1,99,97,3,Forebet
07/11/2025,20:30,Pontypridd Town,Cwmbran Celtic,53,24,23,1,99,65,35,Forebet
07/11/2025,20:30,Eutin 08,Inter Türkspor Kiel,50,24,26,46,54,43,57,Forebet
07/11/2025,20:30,White Star Woluwé W,Renaissance Mons 44 W,37,30,33,80,20,49,51,Forebet
07/11/2025,20:45,AC Pisa,Cremonese,22,46,32,66,34,51,49,Forebet
07/11/2025,20:45,Paris FC,Rennes,30,42,28,57,43,62,38,Forebet
07/11/2025,20:45,Dender,Zulte Waregem,21,31,48,53,47,42,58,Forebet
07/11/2025,20:45,Airdrieonians FC,Partick Thistle,15,25,60,51,49,50,50,Forebet
07/11/2025,20:45,The New Saints,Cardiff Met,52,24,25,21,79,84,16,Forebet
07/11/2025,20:45,Briton Ferry,Bala Town,25,36,39,47,53,53,47,Forebet
07/11/2025,20:45,Larne,Portadown FC,60,14,26,50,50,49,51,Forebet
07/11/2025,20:45,Denbigh Town,Llandudno,17,26,56,31,69,91,9,Forebet
07/11/2025,21:00,Watford,Bristol City,35,32,33,32,68,63,37,Forebet
07/11/2025,21:00,Elche,Real Sociedad,38,36,26,69,31,41,59,Forebet
07/11/2025,21:00,Airbus UK,Ruthin Town,63,26,11,31,69,49,51,Forebet
07/11/2025,21:00,Europa F.C.,Lions FC,43,19,38,35,65,76,24,Forebet
07/11/2025,21:00,Dijon W,Olympique Marseille W,56,24,21,47,53,50,50,Forebet
07/11/2025,21:00,Bredene W,Eva's Tienen W,28,11,61,42,58,58,42,Forebet
07/11/2025,21:15,GD Estoril,FC Arouca,40,38,22,45,55,59,41,Forebet
07/11/2025,21:15,Atlético Madrid B,Eldense,35,40,24,77,23,54,46,Forebet
07/11/2025,21:30,Envigado FC,Millonarios,22,36,42,49,51,51,49,Forebet
07/11/2025,22:00,San Cristobal,Vega Real,42,24,35,54,46,32,68,Forebet
